brewery_type,city,country,id,latitude,longitude,name,phone,postal_code,state,street,tag_list,updated_at,website_url
regional,Everett,United States,7723,42.4059393,-71.0677001,"Night Shift Brewing, Inc",6172944233.0,02149-1906,Massachusetts,87 Santilli Hwy,[],2018-08-24T00:41:35.783Z,http://www.nightshiftbrewing.com
brewpub,Westborough,United States,7724,42.2899655860842,-71.5859197866303,Owen OLearys Restaurant and Brewery,5083669262.0,01581-3916,Massachusetts,17 Connector Rd,[],2018-08-24T00:41:39.893Z,http://www.owenolearys.com
brewpub,Salem,United States,7725,42.5207926242957,-70.88986340387551,Salem Beer Works,9787452337.0,01970-3635,Massachusetts,278 Derby St,[],2018-08-24T00:41:44.151Z,http://www.beerworks.net
micro,Hopkinton,United States,7726,42.2103163400486,-71.5132367573311,Start Line Brewing Company,5087612044.0,01748-2511,Massachusetts,151R Hayden Rowe St,[],2018-08-24T00:41:49.168Z,http://www.startlinebrewing.com
contract,Medfield,United States,7727,42.200798999999996,-71.335472,ZeLUS Beer Company,6275100270.0,02052-1594,Massachusetts,120 N Meadows Rd,[],2018-08-24T00:41:57.900Z,http://www.zelusbeer.com
micro,Ypsilanti,United States,7728,42.250158,-83.6099915,Arbor Brewing Co. Microbrewery,7344802739.0,48198-2825,Michigan,720 Norris St,[],2018-08-24T00:42:04.230Z,
brewpub,Royal Oak,United States,7729,42.4836283,-83.1440578,Bastone Brewery,2485446250.0,48067-2615,Michigan,419 S Main St,[],2018-08-24T00:42:12.202Z,http://www.bastone.net/br/bastone-brewery
contract,Birmingham,United States,7730,42.546938681990795,-83.1960391071924,Big Rock Chop House & Brewery,2486477774.0,48009-6577,Michigan,245 S Eton St,[],2018-08-24T00:42:19.275Z,http://www.bigrockchophouse.com
brewpub,Marine City,United States,7731,42.718295755102,-82.49085669387749,Blue Pike Cantina,8107654200.0,48039-1687,Michigan,152 S Water St,[],2018-08-24T00:42:23.643Z,
brewpub,Ann Arbor,United States,7732,42.28052759183671,-83.7470457755102,Blue Tractor Brewing Co,7342224095.0,48104-2007,Michigan,207 E Washington St,[],2018-08-24T00:42:24.126Z,
micro,Kalamazoo,United States,7733,42.303203,-85.578439,Boatyard Brewing Co,2692260300.0,49007-2599,Michigan,432 E Paterson St,[],2018-08-24T00:42:24.589Z,http://www.boatyardbrewing.com
brewpub,Grand Rapids,United States,7734,42.919874224489796,-85.647414877551,Brass Ring Brewery,6164601587.0,49507-3632,Michigan,2404 Eastern Ave SE,[],2018-08-24T00:42:25.097Z,http://www.brassringbrewing.com
brewpub,Brighton,United States,7735,42.529522,-83.785481,Brewery Becker,8108440225.0,48116-1471,Michigan,500 W Main St,[],2018-08-24T00:42:27.372Z,http://www.brauereibecker.us
brewpub,Constantine,United States,7736,41.8416421632653,-85.668595877551,Constantine Brewing Co,2694351230.0,49042-1047,Michigan,145 S Washington St,[],2018-08-24T00:42:38.080Z,http://www.constantinebrewingco.com
micro,Traverse City,United States,7737,44.755294,-85.64542490000002,Earthen Ales,2312524270.0,49684-7805,Michigan,1371 Gray Dr Ste 200,[],2018-08-24T00:42:46.431Z,http://www.earthenales.com
micro,Munising,United States,7738,46.4093414081633,-86.6545251836735,East Channel Brewing Company,9063873007.0,49862-1084,Michigan,209 Maple St,[],2018-08-24T00:42:46.858Z,http://www.eastchannelbrewery.com
brewpub,Pontiac,United States,7739,42.6369922,-83.292346,Fillmore 13 Brewery,2489773972.0,48342-2182,Michigan,7 N Saginaw St,[],2018-08-24T00:42:54.420Z,http://www.fillmore13brewery.com
micro,Birmingham,United States,7740,42.54345720000001,-83.1954642945733,Griffin Claw Brewing Co,,48009-6824,Michigan,575 S Eton St,[],2018-08-24T00:43:07.451Z,http://www.griffinclawbrewingcompany.com
brewpub,Howell,United States,7741,42.6076839591837,-83.9308010204082,"Howell's MainStreet Winery, Brewery & Pizzeria",5175459463.0,48843-2238,Michigan,201 W Grand River Ave,[],2018-08-24T00:43:15.383Z,http://www.howellsmainstreetwinery.com
brewpub,Charlevoix,United States,7742,45.3172830722043,-85.2580011223289,Lake Charlevoix Brewing Company,2314373220.0,49720-1397,Michigan,111 Bridge Park Dr,[],2018-08-24T00:43:24.144Z,http://www.lakecharlevoixbrewing.com
brewpub,Royal Oak,United States,7743,42.487039,-83.146686877551,Lilys Seafood Restaurant and Brewery,2485915459.0,48067-3824,Michigan,410 S Washington Ave,[],2018-08-24T00:43:28.895Z,
brewpub,Sault Sainte Marie,United States,7744,46.500695,-84.34705,Lockside Brewery / 1668 Winery,9062595035.0,49783-1920,Michigan,100 W Portage Ave,[],2018-08-24T00:43:29.363Z,http://1668winery.com/thebeers/
micro,Mt Pleasant,United States,7745,43.6118094755558,-84.7868955164943,Mountain Town Brewing Co,9894004666.0,48858-1504,Michigan,614 W Pickard St,[],2018-08-24T00:43:38.103Z,http://www.mountaintownbrew.com
brewpub,Spring Lake,United States,7746,43.07642829411761,-86.21215194117649,Old Boys Brewhouse,6168509950.0,49456-1684,Michigan,971 W Savidge St,[],2018-08-24T00:43:44.765Z,http://www.oldboysbrewhouse.com
micro,Lansing,United States,7747,42.7505921020408,-84.5486098265306,Ozone's Brewhouse,5179992739.0,48906-4411,Michigan,305 Beaver St,[],2018-08-24T00:43:49.908Z,http://www.ozonesbrewhouse.com
brewpub,Dowagiac,United States,7748,,,Strand Brewery,2694247500.0,49047-9025,Michigan,93415 County Road 690,[],2018-08-11T21:37:56.891Z,http://www.strandbrewery.com
micro,Bay City,United States,7749,,,Tri City Brewing Co,9896861340.0,48706-2184,Michigan,4170 Shrestha Dr,[],2018-08-11T21:37:57.936Z,http://www.tricitybrewing.com
regional,New Ulm,United States,7750,,,August Schell Brewing Co,5073545528.0,56073,Minnesota,Schells Park/1860 Schell Rd,[],2018-08-11T21:37:58.991Z,http://www.schellsbrewery.com
micro,White Bear Lake,United States,7751,,,Big Wood Brewery,6123602986.0,55110-3045,Minnesota,2222 4th St Ste REAR,[],2018-08-11T21:37:59.759Z,http://www.bigwoodbrewery.com
micro,Duluth,United States,7752,,,Lake Superior Brewing Co,2187234000.0,55806-1893,Minnesota,2711 W Superior St Ste 204,[],2018-08-11T21:38:03.293Z,http://www.lakesuperiorbrewing.com
micro,Rollingstone,United States,7753,,,Olvalde Farm & Brewing,5072054969.0,55969-4046,Minnesota,16557 County Road 25,[],2018-08-11T21:38:04.046Z,http://www.olvalde.com
brewpub,Saint Paul,United States,7754,,,Waldmann Brewery & Wurstery,6512221857.0,55102-2725,Minnesota,445 Smith Ave N,[],2018-08-11T21:38:05.599Z,http://www.waldmannbrewery.com
micro,Starkville,United States,7755,,,Mayhew Junction Brewing Company,6625460510.0,39759-3710,Mississippi,106 Eckford Dr,[],2018-08-11T21:38:06.147Z,http://www.mayhewjunction.com
micro,High Ridge,United States,7756,,,Bastard Brothers Brewing Company,3145203401.0,63049-2684,Missouri,2114 Penta Dr,[],2018-08-11T21:38:06.659Z,http://www.bastardbrothersbrewery.com
brewpub,Florissant,United States,7757,,,Narrow Gauge Brewing Company,3148313222.0,63031-4606,Missouri,1595 N Highway 67 St,[],2018-08-11T21:38:08.648Z,http://www.narrowgaugestl.com
micro,Rolla,United States,7758,,,Public House Brewing Company,5734262337.0,65401-3111,Missouri,600 N Rolla St Ste B,[],2018-08-11T21:38:08.983Z,http://www.publichousebrewery.com
micro,Wibaux,United States,7759,,,Beaver Creek Brewery,4067952337.0,59353-8001,Montana,104 W Oregon Ave,[],2018-08-11T21:38:10.406Z,http://www.beavercreekbrewery.com
micro,Belgrade,United States,7760,,,Madison River Brewing Co,4063880322.0,59714-8558,Montana,20900 Frontage Rd Ste B,[],2018-08-11T21:38:12.556Z,http://www.madisonriverbrewing.com
micro,Philipsburg,United States,7761,,,Philipsburg Brewing Co,4068592739.0,59858,Montana,101 W Broadway,[],2018-08-11T21:38:13.170Z,http://www.philipsburgbrewingcompany.com
micro,Sault Sainte Marie,United States,7762,46.5008979387755,-84.3482782040816,Soo Brewing Company,9066324400.0,49783-1921,Michigan,223 W Portage Ave,[],2018-08-24T00:44:11.446Z,http://www.soobrew.com
micro,Traverse City,United States,7763,44.7580963,-85.6094760047576,The Filling Station Microbrewery,2319468168.0,49686-3633,Michigan,642 Railroad Pl,[],2018-08-24T00:44:22.482Z,http://www.thefillingstationmicrobrewery.com
brewpub,Harbor Springs,United States,7764,45.471828,-85.065042,Tunnel Vision Brewery,2315263276.0,49740-9784,Michigan,5699 S Lake Shore Dr,[],2018-08-24T00:44:33.669Z,http://www.pondhill.com
brewpub,White Bear Lake,United States,7765,45.0853036666667,-93.007108,Big Woods Brewery,8139886000.0,55110,Minnesota,2222 4th Street,[],2018-08-24T00:44:54.601Z,http://www.bigwoodsbeer.com
brewpub,Long Lake,United States,7766,44.9849391469498,-93.55601814125731,Birch's On the Lake,9524737373.0,55356-8314,Minnesota,1310 Wayzata Blvd,[],2018-08-24T00:44:55.036Z,http://www.birchsrestaurantandbar.com
brewpub,Minneapolis,United States,7767,44.9807182653061,-93.27195030612239,Clockwerks Brewing,6123399375.0,55401-1719,Minnesota,25 N 4th St,[],2018-08-24T00:45:02.286Z,http://www.clockwerksbrewing.com
micro,Saint Paul,United States,7768,44.9629424545455,-93.0704208181818,Flat Earth Brewing Co,6516981945.0,55106-4462,Minnesota,688 Minnehaha Ave E,[],2018-08-24T00:45:10.090Z,http://www.flatearthbrewing.com
brewpub,Saint Cloud,United States,7769,45.549732899999995,-94.2053715,Granite City Food & Brewery (#1),3202039000.0,56301-3792,Minnesota,3945 2nd St S,[],2018-08-24T00:45:16.046Z,http://www.gcfb.net
brewpub,Minneapolis,United States,7770,44.9492064,-93.28837779999999,Herkimer Pub and Brewery,6128210101.0,55408-2110,Minnesota,2922 Lyndale Ave S,[],2018-08-24T00:45:21.167Z,http://www.theherkimer.com
contract,Mantorville,United States,7771,44.067031,-92.753035,Mantorville Brewing Co LLC,6513870708.0,55955-8087,Minnesota,101 5th St E,[],2018-08-24T00:45:33.886Z,http://www.mantorvillebeer.com
brewpub,Red Wing,United States,7772,44.5627106326531,-92.5469839591837,Red Wing Brewing Company,6513272200.0,55066-2162,Minnesota,1411 Old West Main St,[],2018-08-24T00:45:41.508Z,http://www.redwingbrewing.com
regional,Brooklyn Ctr,United States,7773,45.04294225,-93.3243894264181,Surly Brewing Company,7635353330.0,55429-3940,Minnesota,4811 Dusharme Dr,[],2018-08-24T00:45:48.832Z,http://www.surlybrewing.com
micro,Minnetonka,United States,7774,44.904259281338604,-93.4655115088591,Unmapped Brewing Co.,9525009622.0,55345-6605,Minnesota,14625 Excelsior Blvd,[],2018-08-24T00:45:55.150Z,http://www.unmappedbrewing.com
micro,Saint Paul,United States,7775,44.93295265,-93.084728925,Wabasha Brewing Company,6512242102.0,55107-1126,Minnesota,429 Wabasha St S,[],2018-08-24T00:45:58.083Z,http://www.wabashabrewing.com
micro,Kansas City,United States,7776,39.0924045,-94.57977386135401,Casual Animal,,64108,Missouri,1725 McGee St,[],2018-08-24T00:46:18.439Z,http://www.casualanimalbrewing.com
brewpub,Columbia,United States,7777,38.9503001261367,-92.33196896098828,Flat Branch Pub and Brewing,5734990400.0,65201-4230,Missouri,115 S 5th St,[],2018-08-24T00:46:25.910Z,http://www.flatbranch.com
brewpub,Kirkwood,United States,7778,38.58234304255321,-90.40608848936172,Kirkwood Station Brewing,3149662739.0,63122-4025,Missouri,105 E Jefferson Ave,[],2018-08-24T00:46:32.593Z,http://www.kirkwoodstationbrewing.com
micro,Kansas City,United States,7779,39.0926934,-94.57316949999999,Torn Label Brewing Company,9136348001.0,64108-1524,Missouri,1708 Campbell St,[],2018-08-24T00:46:50.807Z,http://www.tornlabel.com
regional,Missoula,United States,7780,46.9224156,-114.07302479999998,Big Sky Brewing Co,4065492777.0,59808-8680,Montana,5417 Trumpeter Way,[],2018-08-24T00:47:00.320Z,http://www.bigskybrew.com
micro,Cut Bank,United States,7781,48.634430638306,-112.327076506344,Cut Bank Creek Brewery,4062290298.0,59427-3021,Montana,315 E Railroad St,[],2018-08-24T00:47:07.202Z,http://www.cutbankcreekbrewery.com
micro,Missoula,United States,7782,46.8766353,-114.00990970000001,Imagine Nation Brewing,4069261251.0,59802-3916,Montana,1151 W Broadway St,[],2018-08-24T00:47:13.910Z,http://www.imaginenationbrewing.com
micro,Bozeman,United States,7783,45.67961135,-111.039389424987,White Dog Brewing Company,4065955574.0,59715-4644,Montana,121 W Main St,[],2018-08-24T00:47:30.486Z,http://www.whitedogbrewing.com
brewpub,Fairfield,United States,7784,40.4306157142857,-98.10588657142858,Fairfield Opera House Brewery,4027262447.0,68938-2114,Nebraska,415 N D St,[],2018-08-24T00:47:37.367Z,http://www.fairfieldoperahouse.com
brewpub,Papillion,United States,7785,,,Nebraska Brewing Co - Papillion,4029347100.0,68046-4805,Nebraska,7474 Towne Center Pkwy Ste 101 Shadow Lake Towne Center,[],2018-08-11T21:38:15.986Z,http://www.nebraskabrewingco.com
micro,Henderson,United States,7786,,,Able Baker Brewing,7025817742.0,89104,Nevada,1051 Mary Crest Rd #K,[],2018-08-11T21:38:16.466Z,http://www.ablebakerbrewing.com
planning,Henderson,United States,7787,,,Astronomy Aleworks,7023754968.0,89011,Nevada,,[],2018-08-11T21:38:16.538Z,http://astronomyaleworks.com
micro,Henderson,United States,7788,,,Bad Beat Brewing,7024634199.0,89011-4012,Nevada,7380 Eastgate Rd Ste 110,[],2018-08-11T21:38:16.567Z,http://www.badbeatbrewing.com
micro,Las Vegas,United States,7789,,,Banger Brewing Co,7024562739.0,89101-5649,Nevada,450 Fremont St Ste 135,[],2018-08-11T21:38:16.605Z,http://www.bangerbrewing.com
micro,Portsmouth,United States,7790,,,Great Rhythm Brewing Co.,6034309640.0,03801-7608,New Hampshire,105 Bartlett St Ste 6,[],2018-08-11T21:38:19.626Z,http://www.greatrhythmbrewing.com
brewpub,Derry,United States,7791,,,Rockingham Brewing Company,6032162324.0,03038-2276,New Hampshire,1 Corporate Park Dr Unit 1,[],2018-08-11T21:38:20.906Z,http://www.rockinghambrewing.com
micro,Newington,United States,7792,,,Stoneface Brewing Co,,03801-7838,New Hampshire,436 Shattuck Way Ste 6,[],2018-08-11T21:38:21.149Z,http://www.stonefacebrewing.com
micro,Forked River,United States,7793,,,Backward Flag Brewing,,08731-5917,New Jersey,699 Challenger Way Ste D5,[],2018-08-11T21:38:21.937Z,http://www.backwardflagbrewing.com
micro,Little Ferry,United States,7794,,,Brix City Brewing,2014400865.0,07643-1001,New Jersey,4 Alsan Way,[],2018-08-11T21:38:22.420Z,http://www.brixcitybrewing.com
planning,West Orange,United States,7795,,,Craftwerk Orange Brewing Company,2012482021.0,07052-2513,New Jersey,,[],2018-08-11T21:38:22.841Z,http://www.craftwerkorange.com
micro,Asbury Park,United States,7796,,,Dark City Brewing Company,7324553792.0,07712-,New Jersey,801 Second Ave,[],2018-08-11T21:38:23.022Z,http://www.darkcitybrewing.com
micro,Cherry Hill,United States,7797,,,Forgotten Boardwalk Brewing,8564370709.0,08003-2016,New Jersey,1940 Olney Ave Ste 100,[],2018-08-11T21:38:23.459Z,http://www.forgottenboardwalk.com
brewpub,Ojo Caliente,United States,7798,,,Taos Trail Inn Brewery & Steakhouse,5055839215.0,87549,New Mexico,35309 US-285,[],2018-08-11T21:38:28.402Z,http://www.taostrailinn.com/Restaurant
micro,Penn Yan,United States,7799,,,Abandon Brewing,5852093276.0,14527-8938,New York,2994 Merritt Hill Rd,[],2018-08-11T21:38:29.417Z,http://www.abandonbrewing.com
micro,Oceanside,United States,7800,,,Barrier Brewing Co,5165941028.0,11572-2747,New York,3001 New St Ste A2,[],2018-08-11T21:38:30.063Z,http://www.barrierbrewing.com
micro,Omaha,United States,7801,41.207794799999995,-96.09807109999998,Infusion Brewing Company,4029342064.0,68137-3574,Nebraska,6271 S 118th St,[],2018-08-24T00:47:41.766Z,http://www.infusionbrewing.com
micro,Reno,United States,7802,39.5173316,-119.8090037,Brasserie Saint James - The Saint Barrelhouse,7753488888.0,89501-2307,Nevada,761 S. Virginia St,[],2018-08-24T15:35:33.946Z,
brewpub,Las Vegas,United States,7803,36.1475868,-115.2983835,Chicago Brewing Co - NV,7022543333.0,89117-5704,Nevada,2201 S Fort Apache Rd,[],2018-08-24T15:35:34.449Z,http://www.chicagobrewingcolv.com
micro,Sparks,United States,7804,39.511243,-119.762654,Revision Brewing Company,7753312739.0,89431-5545,Nevada,380 S Rock Blvd,[],2018-08-24T15:35:43.138Z,http://www.revisionbrewing.com
large,Merrimack,United States,7805,42.8253635,-71.485981616456,Anheuser-Busch Inc â Merrimack,6038896631.0,03054-4807,New Hampshire,221 Daniel Webster Hwy,[],2018-08-24T15:35:54.532Z,
micro,Portsmouth,United States,7806,43.027935,-70.79073199999998,Beara Brewing Co.,3475780585.0,03801-5915,New Hampshire,2800 Lafayette Rd,[],2018-08-24T15:35:57.294Z,http://www.bearairishbrew.com
micro,Manchester,United States,7807,42.98495629999999,-71.41301095811009,Candia Road Brewing / Nepenthe Ale House,6039358123.0,03109-5201,New Hampshire,840 Candia Rd,[],2018-08-24T15:36:00.586Z,http://www.candiaroad.com
brewpub,North Conway,United States,7808,44.06850015,-71.1435853482066,Moat Mountain Smoke House and Brewing Co,6033566381.0,03860-1518,New Hampshire,3378 White Mountain Highway,[],2018-08-24T15:36:12.050Z,http://www.moatmountain.com
micro,Conway,United States,7809,43.9758285775739,-71.12983195533279,Tuckerman Brewing Co,6034475400.0,03818-1058,New Hampshire,66 Hobbs St,[],2018-08-24T15:36:24.070Z,http://www.tuckermanbrewing.com
brewpub,Voorhees,United States,7810,39.8524026,-74.9979656,Iron Hill Brewery & Restaurant - Voorhees,3028882739.0,08043-2668,New Jersey,13107 Town Center Blvd,[],2018-08-24T15:36:52.858Z,http://www.ironhillbrewery.com
micro,Hackettstown,United States,7811,40.85378205,-74.82994530166921,Man Skirt Brewing,9089890286.0,07840-1930,New Jersey,144 Main St,[],2018-08-24T15:37:00.097Z,http://www.manskirtbrewing.com
micro,Ewing,United States,7812,40.2765378,-74.79656177929421,River Horse Brewing Company,6098830890.0,08628-1546,New Jersey,2 Graphics Dr,[],2018-08-24T15:37:03.957Z,http://www.riverhorse.com
brewpub,Albuquerque,United States,7813,35.080354,-106.61021470000001,Bistronomy B2B Craft Brewery,5052622222.0,87106-2216,New Mexico,3118 Central Ave SE,[],2018-08-24T15:37:17.166Z,http://www.bistronomyb2b.com
micro,Albuquerque,United States,7814,35.1144068181818,-106.617509060606,Broken Trail Brewery & Distillery,5052216281.0,87107-1813,New Mexico,2921 Stanford Dr NE,[],2018-08-24T15:37:22.258Z,http://www.brokentrailspirits.com
brewpub,Santa Fe,United States,7815,35.6894755526681,-105.943531376984,Chili Line Brewing Co.,5055007903.0,87501-1827,New Mexico,204 N. Guadalupe St.,[],2018-08-24T15:37:24.102Z,http://www.chililinebrewery@gmail.com
brewpub,Bernalillo,United States,7816,35.3084400840777,-106.53873918318399,Kaktus Brewing Co.,5053795072.0,87004-9199,New Mexico,471 South Hill Rd,[],2018-08-24T15:37:33.508Z,http://www.kaktusbrewery.com
regional,Albuquerque,United States,7817,35.092822399999996,-106.6467287,Marble Brewery - Production,5052432739.0,87102-2315,New Mexico,111 Marble Ave NW,[],2018-08-24T15:37:38.272Z,http://www.marblebrewery.com
brewpub,Santa Fe,United States,7818,35.663004924697205,-105.965675380443,Second Street Brewery,5059823030.0,87505-3848,New Mexico,1814 2nd St,[],2018-08-24T15:37:44.862Z,http://www.secondstreetbrewery.com
micro,Interlaken,United States,7819,42.6166195641026,-76.7278241025641,Bandwagon Brewery,6072295608.0,14847,New York,3582 West Ave,[],2018-08-24T15:38:05.092Z,http://www.bandwagonbeer.com
